Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-10-16 02:30",98.654,98.686,98.602,98.603,-0.05,-0.05%,0
"2025-10-16 02:15",98.638,98.669,98.625,98.653,0.015,+0.02%,0
"2025-10-16 02:00",98.63,98.654,98.618,98.638,0.008,+0.01%,0
"2025-10-16 01:45",98.617,98.653,98.6,98.63,0.013,+0.01%,0
"2025-10-16 01:30",98.569,98.617,98.568,98.617,0.048,+0.05%,0
"2025-10-16 01:15",98.537,98.582,98.527,98.569,0.032,+0.03%,0
"2025-10-16 01:00",98.582,98.618,98.537,98.537,-0.045,-0.05%,0
"2025-10-16 00:45",98.602,98.608,98.573,98.582,-0.019,-0.02%,0
"2025-10-16 00:30",98.608,98.633,98.588,98.601,-0.008,-0.01%,0
"2025-10-16 00:15",98.619,98.632,98.605,98.609,-0.009,-0.01%,0
"2025-10-16 00:00",98.607,98.624,98.592,98.618,0.012,+0.01%,0
"2025-10-15 23:45",98.593,98.612,98.593,98.606,0.012,+0.01%,0
"2025-10-15 23:30",98.583,98.596,98.579,98.594,0.011,+0.01%,0
"2025-10-15 23:15",98.556,98.584,98.556,98.583,0.028,+0.03%,0
"2025-10-15 23:00",98.545,98.56,98.544,98.555,0.01,+0.01%,0
"2025-10-15 22:45",98.538,98.545,98.532,98.545,0.008,+0.01%,0
"2025-10-15 22:30",98.53,98.545,98.527,98.537,0.007,+0.01%,0
"2025-10-15 22:15",98.517,98.542,98.494,98.53,0.013,+0.01%,0
"2025-10-15 22:00",98.504,98.532,98.504,98.517,0.014,+0.01%,0
"2025-10-15 21:45",98.512,98.513,98.49,98.503,-0.009,-0.01%,0
"2025-10-15 21:30",98.498,98.512,98.495,98.512,0.014,+0.01%,0
"2025-10-15 21:15",98.467,98.499,98.467,98.498,0.031,+0.03%,0
"2025-10-15 21:00",98.462,98.469,98.431,98.467,0.004,0.00%,0
"2025-10-15 20:45",98.467,98.483,98.417,98.463,-0.004,0.00%,0
"2025-10-15 20:30",98.5,98.504,98.463,98.467,-0.032,-0.03%,0
"2025-10-15 20:15",98.525,98.527,98.478,98.499,-0.027,-0.03%,0
"2025-10-15 20:00",98.531,98.544,98.513,98.526,-0.004,0.00%,0
"2025-10-15 19:45",98.509,98.548,98.494,98.53,0.021,+0.02%,0
"2025-10-15 19:30",98.557,98.576,98.508,98.509,-0.048,-0.05%,0
"2025-10-15 19:15",98.63,98.638,98.556,98.557,-0.073,-0.07%,0
"2025-10-15 19:00",98.67,98.694,98.629,98.63,-0.04,-0.04%,0
"2025-10-15 18:45",98.668,98.674,98.662,98.67,0.004,0.00%,0
"2025-10-15 17:00",98.699,98.699,98.666,98.666,-0.033,-0.03%,0
"2025-10-15 16:45",98.693,98.701,98.687,98.699,0.006,+0.01%,0
"2025-10-15 16:30",98.693,98.694,98.689,98.693,-0.001,0.00%,0
"2025-10-15 16:15",98.691,98.7,98.684,98.694,0.003,0.00%,0
"2025-10-15 16:00",98.667,98.692,98.667,98.691,0.023,+0.02%,0
"2025-10-15 15:45",98.699,98.709,98.665,98.668,-0.031,-0.03%,0
"2025-10-15 15:30",98.705,98.706,98.683,98.699,-0.005,-0.01%,0
"2025-10-15 15:15",98.706,98.716,98.683,98.704,-0.002,0.00%,0
"2025-10-15 15:00",98.713,98.717,98.681,98.706,-0.007,-0.01%,0
"2025-10-15 14:45",98.753,98.76,98.71,98.713,-0.04,-0.04%,0
"2025-10-15 14:30",98.757,98.759,98.74,98.753,-0.004,0.00%,0
"2025-10-15 14:15",98.763,98.772,98.75,98.757,-0.006,-0.01%,0
"2025-10-15 14:00",98.792,98.794,98.755,98.763,-0.03,-0.03%,0
"2025-10-15 13:45",98.785,98.811,98.785,98.793,0.008,+0.01%,0
"2025-10-15 13:30",98.777,98.794,98.766,98.785,0.007,+0.01%,0
"2025-10-15 13:15",98.816,98.826,98.759,98.778,-0.038,-0.04%,0
"2025-10-15 13:00",98.816,98.839,98.802,98.816,0,0.00%,0
"2025-10-15 12:45",98.815,98.832,98.81,98.816,0,0.00%,0
"2025-10-15 12:30",98.796,98.832,98.789,98.816,0.02,+0.02%,0
"2025-10-15 12:15",98.775,98.806,98.772,98.796,0.02,+0.02%,0
"2025-10-15 12:00",98.721,98.777,98.721,98.776,0.055,+0.06%,0
"2025-10-15 11:45",98.752,98.758,98.716,98.721,-0.032,-0.03%,0
"2025-10-15 11:30",98.746,98.771,98.729,98.753,0.007,+0.01%,0
"2025-10-15 11:15",98.783,98.783,98.741,98.746,-0.036,-0.04%,0
"2025-10-15 11:00",98.74,98.799,98.737,98.782,0.041,+0.04%,0
"2025-10-15 10:45",98.675,98.777,98.655,98.741,0.065,+0.07%,0
"2025-10-15 10:30",98.755,98.755,98.665,98.676,-0.079,-0.08%,0
"2025-10-15 10:15",98.826,98.836,98.735,98.755,-0.071,-0.07%,0
"2025-10-15 10:00",98.852,98.89,98.825,98.826,-0.026,-0.03%,0
"2025-10-15 09:45",98.892,98.893,98.851,98.852,-0.041,-0.04%,0
"2025-10-15 09:30",98.861,98.893,98.852,98.893,0.032,+0.03%,0
"2025-10-15 09:15",98.846,98.872,98.834,98.861,0.015,+0.02%,0
"2025-10-15 09:00",98.852,98.895,98.832,98.846,-0.006,-0.01%,0
"2025-10-15 08:45",98.862,98.881,98.832,98.852,-0.01,-0.01%,0
"2025-10-15 08:30",98.93,98.932,98.858,98.862,-0.069,-0.07%,0
"2025-10-15 08:15",98.952,98.976,98.922,98.931,-0.02,-0.02%,0
"2025-10-15 08:00",98.941,98.994,98.927,98.951,0.01,+0.01%,0
"2025-10-15 07:45",98.921,98.965,98.896,98.941,0.02,+0.02%,0
"2025-10-15 07:30",98.873,98.924,98.867,98.921,0.048,+0.05%,0
"2025-10-15 07:15",98.898,98.926,98.872,98.873,-0.025,-0.03%,0
"2025-10-15 07:00",98.907,98.918,98.869,98.898,-0.01,-0.01%,0
"2025-10-15 06:45",98.85,98.908,98.85,98.908,0.058,+0.06%,0
"2025-10-15 06:30",98.838,98.881,98.837,98.85,0.012,+0.01%,0
"2025-10-15 06:15",98.835,98.857,98.813,98.838,0.003,0.00%,0
"2025-10-15 06:00",98.86,98.861,98.829,98.835,-0.024,-0.02%,0
"2025-10-15 05:45",98.879,98.895,98.851,98.859,-0.019,-0.02%,0
"2025-10-15 05:30",98.883,98.894,98.874,98.878,-0.006,-0.01%,0
"2025-10-15 05:15",98.845,98.897,98.845,98.884,0.04,+0.04%,0
"2025-10-15 05:00",98.817,98.868,98.815,98.844,0.027,+0.03%,0
"2025-10-15 04:45",98.829,98.849,98.811,98.817,-0.011,-0.01%,0
"2025-10-15 04:30",98.846,98.847,98.795,98.828,-0.018,-0.02%,0
"2025-10-15 04:15",98.853,98.868,98.841,98.846,-0.006,-0.01%,0
"2025-10-15 04:00",98.823,98.871,98.82,98.852,0.029,+0.03%,0
"2025-10-15 03:45",98.78,98.835,98.74,98.823,0.042,+0.04%,0
"2025-10-15 03:30",98.805,98.816,98.78,98.781,-0.024,-0.02%,0
"2025-10-15 03:15",98.802,98.819,98.785,98.805,0.002,0.00%,0
"2025-10-15 03:00",98.804,98.81,98.776,98.803,-0.001,0.00%,0
"2025-10-15 02:45",98.766,98.808,98.734,98.804,0.038,+0.04%,0
"2025-10-15 02:30",98.833,98.847,98.765,98.766,-0.068,-0.07%,0
"2025-10-15 02:15",98.77,98.839,98.77,98.834,0.064,+0.06%,0
"2025-10-15 02:00",98.778,98.8,98.747,98.77,-0.008,-0.01%,0
"2025-10-15 01:45",98.8,98.804,98.743,98.778,-0.022,-0.02%,0
"2025-10-15 01:30",98.835,98.854,98.799,98.8,-0.035,-0.04%,0
"2025-10-15 01:15",98.797,98.848,98.774,98.835,0.037,+0.04%,0
"2025-10-15 01:00",98.889,98.898,98.798,98.798,-0.091,-0.09%,0
"2025-10-15 00:45",98.85,98.89,98.848,98.889,0.039,+0.04%,0
"2025-10-15 00:30",98.852,98.862,98.838,98.85,-0.003,0.00%,0
"2025-10-15 00:15",98.882,98.883,98.852,98.853,-0.029,-0.03%,0
"2025-10-15 00:00",98.902,98.902,98.878,98.882,-0.02,-0.02%,0
"2025-10-14 23:45",98.897,98.904,98.893,98.902,0.005,+0.01%,0
"2025-10-14 23:30",98.9,98.912,98.894,98.897,-0.004,0.00%,0
"2025-10-14 23:15",98.869,98.903,98.864,98.901,0.032,+0.03%,0
"2025-10-14 23:00",98.87,98.87,98.852,98.869,-0.001,0.00%,0
"2025-10-14 22:45",98.87,98.88,98.855,98.87,0,0.00%,0
"2025-10-14 22:30",98.875,98.885,98.856,98.87,-0.005,-0.01%,0
"2025-10-14 22:15",98.865,98.887,98.864,98.875,0.01,+0.01%,0
"2025-10-14 22:00",98.859,98.868,98.851,98.865,0.007,+0.01%,0
"2025-10-14 21:45",98.865,98.874,98.842,98.858,-0.006,-0.01%,0
"2025-10-14 21:30",98.876,98.883,98.851,98.864,-0.012,-0.01%,0
"2025-10-14 21:15",98.872,98.89,98.861,98.876,0.004,0.00%,0
"2025-10-14 21:00",98.919,98.923,98.866,98.872,-0.047,-0.05%,0
"2025-10-14 20:45",98.943,98.946,98.917,98.919,-0.024,-0.02%,0
"2025-10-14 20:30",98.91,98.953,98.909,98.943,0.033,+0.03%,0
"2025-10-14 20:15",98.979,98.985,98.903,98.91,-0.069,-0.07%,0
"2025-10-14 20:00",99.006,99.026,98.976,98.979,-0.027,-0.03%,0
"2025-10-14 19:45",99.014,99.019,98.986,99.006,-0.008,-0.01%,0
"2025-10-14 19:30",99.036,99.049,99.012,99.014,-0.022,-0.02%,0
"2025-10-14 19:15",99.053,99.063,99.023,99.036,-0.017,-0.02%,0
"2025-10-14 19:00",99.066,99.077,99.04,99.053,-0.014,-0.01%,0
"2025-10-14 18:45",99.052,99.078,99.052,99.067,0.034,+0.03%,0
"2025-10-14 17:00",99.04,99.048,99.033,99.033,-0.009,-0.01%,0
"2025-10-14 16:45",99.041,99.046,99.04,99.042,0.001,0.00%,0
"2025-10-14 16:30",99.042,99.045,99.039,99.041,-0.001,0.00%,0
"2025-10-14 16:15",99.043,99.047,99.041,99.042,-0.001,0.00%,0
"2025-10-14 16:00",99.055,99.055,99.039,99.043,-0.011,-0.01%,0
"2025-10-14 15:45",99.083,99.086,99.048,99.054,-0.029,-0.03%,0
"2025-10-14 15:30",99.093,99.101,99.082,99.083,-0.011,-0.01%,0
"2025-10-14 15:15",99.065,99.095,99.06,99.094,0.029,+0.03%,0
"2025-10-14 15:00",99.043,99.071,99.034,99.065,0.022,+0.02%,0
"2025-10-14 14:45",99.012,99.046,99.01,99.043,0.032,+0.03%,0
"2025-10-14 14:30",99.037,99.045,99.001,99.011,-0.026,-0.03%,0
"2025-10-14 14:15",99.038,99.049,99.02,99.037,-0.001,0.00%,0
"2025-10-14 14:00",99.047,99.047,99.014,99.038,-0.009,-0.01%,0
"2025-10-14 13:45",99.03,99.052,99.019,99.047,0.017,+0.02%,0
"2025-10-14 13:30",99.045,99.051,99.021,99.03,-0.015,-0.02%,0
"2025-10-14 13:15",99.038,99.066,99.03,99.045,0.007,+0.01%,0
"2025-10-14 13:00",99.019,99.044,99.003,99.038,0.019,+0.02%,0
"2025-10-14 12:45",99.051,99.056,99.004,99.019,-0.032,-0.03%,0
"2025-10-14 12:30",99.062,99.066,99.037,99.051,-0.011,-0.01%,0
"2025-10-14 12:15",99.076,99.096,99.053,99.062,-0.013,-0.01%,0
"2025-10-14 12:00",99.033,99.076,99.01,99.075,0.042,+0.04%,0
"2025-10-14 11:45",98.997,99.041,98.988,99.033,0.037,+0.04%,0
"2025-10-14 11:30",99.061,99.094,98.995,98.996,-0.068,-0.07%,0
"2025-10-14 11:15",99.087,99.097,98.999,99.064,-0.023,-0.02%,0
"2025-10-14 11:00",99.05,99.099,99.024,99.087,0.036,+0.04%,0
"2025-10-14 10:45",99.156,99.156,99.045,99.051,-0.105,-0.11%,0
"2025-10-14 10:30",99.178,99.18,99.133,99.156,-0.022,-0.02%,0
"2025-10-14 10:15",99.168,99.196,99.146,99.178,0.004,0.00%,0
"2025-10-14 10:00",99.145,99.206,99.139,99.174,0.028,+0.03%,0
"2025-10-14 09:45",99.184,99.214,99.134,99.146,-0.038,-0.04%,0
"2025-10-14 09:30",99.24,99.252,99.167,99.184,-0.056,-0.06%,0
"2025-10-14 09:15",99.249,99.286,99.206,99.24,-0.01,-0.01%,0
"2025-10-14 09:00",99.281,99.319,99.248,99.25,-0.03,-0.03%,0
"2025-10-14 08:45",99.25,99.28,99.232,99.28,0.031,+0.03%,0
"2025-10-14 08:30",99.268,99.286,99.219,99.249,-0.015,-0.02%,0
"2025-10-14 08:15",99.337,99.368,99.245,99.264,-0.072,-0.07%,0
"2025-10-14 08:00",99.414,99.426,99.332,99.336,-0.077,-0.08%,0
"2025-10-14 07:45",99.428,99.472,99.407,99.413,-0.016,-0.02%,0
"2025-10-14 07:30",99.375,99.45,99.364,99.429,0.054,+0.05%,0
"2025-10-14 07:15",99.39,99.391,99.337,99.375,-0.015,-0.02%,0
"2025-10-14 07:00",99.43,99.445,99.39,99.39,-0.04,-0.04%,0
"2025-10-14 06:45",99.422,99.44,99.407,99.43,0.007,+0.01%,0
"2025-10-14 06:30",99.398,99.435,99.391,99.423,0.024,+0.02%,0
"2025-10-14 06:15",99.451,99.452,99.386,99.399,-0.052,-0.05%,0
"2025-10-14 06:00",99.421,99.468,99.417,99.451,0.031,+0.03%,0
"2025-10-14 05:45",99.403,99.438,99.4,99.42,0.016,+0.02%,0
"2025-10-14 05:30",99.412,99.423,99.391,99.404,-0.009,-0.01%,0
"2025-10-14 05:15",99.378,99.434,99.377,99.413,0.034,+0.03%,0
"2025-10-14 05:00",99.407,99.413,99.376,99.379,-0.028,-0.03%,0
"2025-10-14 04:45",99.355,99.416,99.355,99.407,0.052,+0.05%,0
"2025-10-14 04:30",99.348,99.365,99.335,99.355,0.007,+0.01%,0
"2025-10-14 04:15",99.374,99.382,99.334,99.348,-0.026,-0.03%,0
"2025-10-14 04:00",99.348,99.393,99.348,99.374,0.026,+0.03%,0
"2025-10-14 03:45",99.374,99.392,99.348,99.348,-0.026,-0.03%,0
"2025-10-14 03:30",99.391,99.395,99.352,99.374,-0.017,-0.02%,0
"2025-10-14 03:15",99.394,99.407,99.379,99.391,-0.004,0.00%,0
"2025-10-14 03:00",99.436,99.46,99.379,99.395,-0.041,-0.04%,0
"2025-10-14 02:45",99.469,99.475,99.404,99.436,-0.034,-0.03%,0
"2025-10-14 02:30",99.373,99.475,99.36,99.47,0.098,+0.10%,0
"2025-10-14 02:15",99.298,99.375,99.287,99.372,0.073,+0.07%,0
"2025-10-14 02:00",99.287,99.315,99.25,99.299,0.012,+0.01%,0
"2025-10-14 01:45",99.31,99.321,99.283,99.287,-0.023,-0.02%,0
"2025-10-14 01:30",99.259,99.331,99.255,99.31,0.049,+0.05%,0
"2025-10-14 01:15",99.19,99.262,99.181,99.261,0.072,+0.07%,0
"2025-10-14 01:00",99.131,99.209,99.109,99.189,0.059,+0.06%,0
"2025-10-14 00:45",99.101,99.144,99.101,99.13,0.033,+0.03%,0
"2025-10-14 00:30",99.144,99.145,99.07,99.097,-0.047,-0.05%,0
"2025-10-14 00:15",99.134,99.157,99.133,99.144,0.01,+0.01%,0
"2025-10-14 00:00",99.093,99.144,99.092,99.134,0.041,+0.04%,0
"2025-10-13 23:45",99.139,99.141,99.089,99.093,-0.046,-0.05%,0
"2025-10-13 23:30",99.127,99.149,99.127,99.139,0.012,+0.01%,0
"2025-10-13 23:15",99.149,99.15,99.114,99.127,-0.022,-0.02%,0
"2025-10-13 23:00",99.195,99.197,99.143,99.149,-0.046,-0.05%,0
"2025-10-13 22:45",99.185,99.195,99.167,99.195,0.009,+0.01%,0
"2025-10-13 22:30",99.228,99.234,99.186,99.186,-0.042,-0.04%,0
"2025-10-13 22:15",99.251,99.251,99.224,99.228,-0.023,-0.02%,0
"2025-10-13 22:00",99.246,99.259,99.243,99.251,0.005,+0.01%,0
"2025-10-13 21:45",99.263,99.271,99.23,99.246,-0.017,-0.02%,0
"2025-10-13 21:30",99.265,99.274,99.252,99.263,-0.001,0.00%,0
"2025-10-13 21:15",99.267,99.273,99.255,99.264,-0.003,0.00%,0
"2025-10-13 21:00",99.265,99.269,99.247,99.267,0.001,0.00%,0
"2025-10-13 20:45",99.259,99.27,99.245,99.266,0.007,+0.01%,0
"2025-10-13 20:30",99.26,99.27,99.242,99.259,-0.001,0.00%,0
"2025-10-13 20:15",99.273,99.292,99.251,99.26,-0.013,-0.01%,0
"2025-10-13 20:00",99.322,99.325,99.27,99.273,-0.047,-0.05%,0
"2025-10-13 19:45",99.345,99.351,99.311,99.32,-0.025,-0.03%,0
"2025-10-13 19:30",99.37,99.374,99.344,99.345,-0.025,-0.03%,0
"2025-10-13 19:15",99.341,99.374,99.33,99.37,0.029,+0.03%,0
"2025-10-13 19:00",99.302,99.372,99.293,99.341,0.039,+0.04%,0
"2025-10-13 18:45",99.28,99.303,99.269,99.302,0.002,0.00%,0
"2025-10-13 18:30",99.3,99.3,99.3,99.3,0.053,+0.05%,0
"2025-10-13 17:00",99.245,99.263,99.245,99.247,0.002,0.00%,0
"2025-10-13 16:45",99.238,99.245,99.233,99.245,0.007,+0.01%,0
"2025-10-13 16:30",99.244,99.246,99.234,99.238,-0.006,-0.01%,0
"2025-10-13 16:15",99.247,99.249,99.244,99.244,-0.003,0.00%,0
"2025-10-13 16:00",99.259,99.269,99.246,99.247,-0.011,-0.01%,0
"2025-10-13 15:45",99.273,99.283,99.257,99.258,-0.016,-0.02%,0
"2025-10-13 15:30",99.284,99.286,99.274,99.274,-0.011,-0.01%,0
"2025-10-13 15:15",99.27,99.286,99.263,99.285,0.015,+0.02%,0
"2025-10-13 15:00",99.288,99.295,99.27,99.27,-0.018,-0.02%,0
"2025-10-13 14:45",99.259,99.289,99.259,99.288,0.029,+0.03%,0
"2025-10-13 14:30",99.246,99.269,99.242,99.259,0.013,+0.01%,0
"2025-10-13 14:15",99.25,99.25,99.231,99.246,-0.004,0.00%,0
"2025-10-13 14:00",99.269,99.269,99.242,99.25,-0.019,-0.02%,0
"2025-10-13 13:45",99.241,99.288,99.239,99.269,0.029,+0.03%,0
"2025-10-13 13:30",99.219,99.247,99.209,99.24,0.021,+0.02%,0
"2025-10-13 13:15",99.211,99.224,99.203,99.219,0.009,+0.01%,0
"2025-10-13 13:00",99.239,99.239,99.206,99.21,-0.029,-0.03%,0
"2025-10-13 12:45",99.254,99.256,99.222,99.239,-0.015,-0.02%,0
"2025-10-13 12:30",99.223,99.254,99.217,99.254,0.031,+0.03%,0
"2025-10-13 12:15",99.233,99.239,99.216,99.223,-0.011,-0.01%,0
"2025-10-13 12:00",99.228,99.25,99.218,99.234,0.007,+0.01%,0
"2025-10-13 11:45",99.248,99.251,99.214,99.227,-0.02,-0.02%,0
"2025-10-13 11:30",99.226,99.266,99.225,99.247,0.021,+0.02%,0
"2025-10-13 11:15",99.221,99.25,99.202,99.226,0.005,+0.01%,0
"2025-10-13 11:00",99.238,99.238,99.207,99.221,-0.016,-0.02%,0
"2025-10-13 10:45",99.249,99.252,99.223,99.237,-0.012,-0.01%,0
"2025-10-13 10:30",99.273,99.281,99.237,99.249,-0.024,-0.02%,0
"2025-10-13 10:15",99.28,99.28,99.248,99.273,-0.007,-0.01%,0
"2025-10-13 10:00",99.323,99.327,99.28,99.28,-0.043,-0.04%,0
"2025-10-13 09:45",99.307,99.346,99.294,99.323,0.016,+0.02%,0
"2025-10-13 09:30",99.325,99.332,99.302,99.307,-0.017,-0.02%,0
"2025-10-13 09:15",99.295,99.328,99.28,99.324,0.03,+0.03%,0
"2025-10-13 09:00",99.209,99.297,99.209,99.294,0.085,+0.09%,0
"2025-10-13 08:45",99.246,99.25,99.193,99.209,-0.037,-0.04%,0
"2025-10-13 08:30",99.231,99.265,99.211,99.246,0.016,+0.02%,0
"2025-10-13 08:15",99.23,99.257,99.224,99.23,-0.001,0.00%,0
"2025-10-13 08:00",99.252,99.28,99.225,99.231,-0.019,-0.02%,0
"2025-10-13 07:45",99.241,99.3,99.236,99.25,0.008,+0.01%,0
"2025-10-13 07:30",99.256,99.277,99.236,99.242,-0.012,-0.01%,0
"2025-10-13 07:15",99.221,99.255,99.205,99.254,0.033,+0.03%,0
"2025-10-13 07:00",99.247,99.257,99.188,99.221,-0.026,-0.03%,0
"2025-10-13 06:45",99.214,99.266,99.181,99.247,0.032,+0.03%,0
"2025-10-13 06:30",99.147,99.22,99.136,99.215,0.068,+0.07%,0
"2025-10-13 06:15",99.102,99.155,99.078,99.147,0.046,+0.05%,0
"2025-10-13 06:00",99.162,99.162,99.078,99.101,-0.06,-0.06%,0
"2025-10-13 05:45",99.151,99.174,99.137,99.161,0.01,+0.01%,0
"2025-10-13 05:30",99.153,99.163,99.125,99.151,-0.002,0.00%,0
"2025-10-13 05:15",99.139,99.188,99.114,99.153,0.014,+0.01%,0
"2025-10-13 05:00",99.101,99.14,99.089,99.139,0.039,+0.04%,0
"2025-10-13 04:45",99.113,99.113,99.086,99.1,-0.013,-0.01%,0
"2025-10-13 04:30",99.12,99.127,99.079,99.113,-0.006,-0.01%,0
"2025-10-13 04:15",99.108,99.125,99.105,99.119,0.01,+0.01%,0
"2025-10-13 04:00",99.18,99.188,99.099,99.109,-0.071,-0.07%,0
"2025-10-13 03:45",99.195,99.2,99.166,99.18,-0.016,-0.02%,0
"2025-10-13 03:30",99.165,99.217,99.158,99.196,0.031,+0.03%,0
"2025-10-13 03:15",99.1,99.167,99.095,99.165,0.065,+0.07%,0
"2025-10-13 03:00",99.09,99.108,99.06,99.1,0.011,+0.01%,0
"2025-10-13 02:45",99.06,99.103,99.048,99.089,0.029,+0.03%,0
"2025-10-13 02:30",99.014,99.071,99.009,99.06,0.048,+0.05%,0
"2025-10-13 02:15",99.078,99.079,99.006,99.012,-0.066,-0.07%,0
"2025-10-13 02:00",98.966,99.078,98.956,99.078,0.113,+0.11%,0
"2025-10-13 01:45",98.858,98.988,98.853,98.965,0.105,+0.11%,0
"2025-10-13 01:30",98.864,98.903,98.86,98.86,-0.004,0.00%,0
"2025-10-13 01:15",98.884,98.887,98.834,98.864,-0.019,-0.02%,0
"2025-10-13 01:00",98.953,98.955,98.883,98.883,-0.069,-0.07%,0
"2025-10-13 00:45",98.912,98.96,98.912,98.952,0.04,+0.04%,0
"2025-10-13 00:30",98.923,98.929,98.907,98.912,-0.011,-0.01%,0
"2025-10-13 00:15",98.91,98.924,98.877,98.923,0.013,+0.01%,0
"2025-10-13 00:00",98.914,98.934,98.899,98.91,-0.004,0.00%,0
"2025-10-12 23:45",98.917,98.932,98.913,98.914,-0.003,0.00%,0
"2025-10-12 23:30",98.889,98.922,98.885,98.917,0.028,+0.03%,0
"2025-10-12 23:15",98.907,98.907,98.876,98.889,-0.018,-0.02%,0
"2025-10-12 23:00",98.917,98.926,98.906,98.907,-0.01,-0.01%,0
"2025-10-12 22:45",98.926,98.943,98.911,98.917,-0.009,-0.01%,0
"2025-10-12 22:30",98.946,98.949,98.92,98.926,-0.02,-0.02%,0
"2025-10-12 22:15",98.927,98.946,98.917,98.946,0.019,+0.02%,0
"2025-10-12 22:00",98.923,98.928,98.907,98.927,0.004,0.00%,0
"2025-10-12 21:45",98.923,98.941,98.922,98.923,0,0.00%,0
"2025-10-12 21:30",98.925,98.927,98.901,98.923,-0.002,0.00%,0
"2025-10-12 21:15",98.861,98.926,98.859,98.925,0.064,+0.06%,0
"2025-10-12 21:00",98.919,98.922,98.859,98.861,-0.059,-0.06%,0
"2025-10-12 20:45",98.917,98.942,98.911,98.92,0.003,0.00%,0
"2025-10-12 20:30",98.98,98.98,98.907,98.917,-0.063,-0.06%,0
"2025-10-12 20:15",98.963,98.983,98.944,98.98,0.017,+0.02%,0
"2025-10-12 20:00",98.937,98.972,98.908,98.963,0.025,+0.03%,0
"2025-10-12 19:45",98.97,98.974,98.936,98.938,-0.032,-0.03%,0
"2025-10-12 19:30",99.031,99.042,98.965,98.97,-0.061,-0.06%,0
"2025-10-12 19:15",99.025,99.033,99.003,99.031,0.007,+0.01%,0
"2025-10-12 19:00",99.043,99.06,99.011,99.024,-0.027,-0.03%,0
"2025-10-12 18:45",99.043,99.055,99.016,99.051,0.007,+0.01%,0
"2025-10-12 18:30",98.989,99.052,98.977,99.044,0.056,+0.06%,0
"2025-10-12 18:15",99.022,99.039,98.984,98.988,-0.034,-0.03%,0
"2025-10-12 18:00",99.027,99.032,98.975,99.022,-0.005,-0.01%,0
"2025-10-12 17:45",99.023,99.051,99.023,99.027,0.005,+0.01%,0
"2025-10-12 17:30",99.083,99.09,99.013,99.022,-0.061,-0.06%,0
"2025-10-12 17:15",99.095,99.129,99.081,99.083,-0.013,-0.01%,0
"2025-10-12 17:00",98.943,99.096,98.943,99.096,0.242,+0.24%,0
"2025-10-10 15:45",98.985,99,98.813,98.854,-0.131,-0.13%,0
"2025-10-10 15:30",98.948,99.002,98.936,98.985,0.037,+0.04%,0
"2025-10-10 15:15",98.961,98.968,98.941,98.948,-0.012,-0.01%,0
"2025-10-10 15:00",98.943,98.97,98.93,98.96,0.016,+0.02%,0
"2025-10-10 14:45",98.93,98.963,98.924,98.944,0.014,+0.01%,0
"2025-10-10 14:30",98.953,98.953,98.925,98.93,-0.023,-0.02%,0
"2025-10-10 14:15",98.978,98.986,98.953,98.953,-0.025,-0.03%,0
"2025-10-10 14:00",98.978,99.015,98.975,98.978,0,0.00%,0
"2025-10-10 13:45",98.986,98.99,98.943,98.978,-0.004,0.00%,0
"2025-10-10 13:30",98.975,98.988,98.952,98.982,0.007,+0.01%,0
"2025-10-10 13:15",99.03,99.035,98.967,98.975,-0.056,-0.06%,0
"2025-10-10 13:00",99.038,99.048,99.014,99.031,-0.007,-0.01%,0
"2025-10-10 12:45",99.023,99.05,99.011,99.038,0.015,+0.02%,0
"2025-10-10 12:30",99.025,99.043,99.016,99.023,-0.002,0.00%,0
"2025-10-10 12:15",99.06,99.063,99.006,99.025,-0.035,-0.04%,0
"2025-10-10 12:00",99.017,99.081,98.993,99.06,0.043,+0.04%,0
"2025-10-10 11:45",99.005,99.037,98.996,99.017,0.012,+0.01%,0
"2025-10-10 11:30",98.992,99.03,98.966,99.005,0.014,+0.01%,0
"2025-10-10 11:15",98.925,99.032,98.925,98.991,0.066,+0.07%,0
"2025-10-10 11:00",98.982,98.985,98.898,98.925,-0.057,-0.06%,0
"2025-10-10 10:45",98.956,99,98.939,98.982,0.03,+0.03%,0
"2025-10-10 10:30",98.864,98.952,98.839,98.952,0.089,+0.09%,0
"2025-10-10 10:15",98.994,99.01,98.859,98.863,-0.131,-0.13%,0
"2025-10-10 10:00",99.244,99.244,98.895,98.994,-0.249,-0.25%,0
"2025-10-10 09:45",99.297,99.303,99.219,99.243,-0.058,-0.06%,0
"2025-10-10 09:30",99.329,99.348,99.282,99.301,-0.026,-0.03%,0
"2025-10-10 09:15",99.302,99.351,99.296,99.327,0.025,+0.03%,0
"2025-10-10 09:00",99.338,99.362,99.27,99.302,-0.036,-0.04%,0
"2025-10-10 08:45",99.344,99.359,99.317,99.338,-0.006,-0.01%,0
"2025-10-10 08:30",99.352,99.377,99.317,99.344,-0.007,-0.01%,0
"2025-10-10 08:15",99.349,99.366,99.29,99.351,0.002,0.00%,0
"2025-10-10 08:00",99.297,99.377,99.296,99.349,0.052,+0.05%,0
"2025-10-10 07:45",99.295,99.322,99.286,99.297,0.002,0.00%,0
"2025-10-10 07:30",99.304,99.316,99.272,99.295,-0.009,-0.01%,0
"2025-10-10 07:15",99.314,99.319,99.287,99.304,-0.01,-0.01%,0
"2025-10-10 07:00",99.398,99.406,99.307,99.314,-0.085,-0.09%,0
